address,lat,longi,Route_Name,Locality_Name,postal_town,Admin_level3,Admin_level2,Admin_level1,country
SL1 5LD West Point,51.512859399999996,-0.6542774,Westpoint,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LE Mercian Way,51.512213,-0.6518368999999999,Mercian Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LF Oldway Lane,51.5142993,-0.6522994999999999,Oldway Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LG Harrison Way,51.51500739999999,-0.6502323,Harrison Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LH Harrison Way,51.51493019999999,-0.6513749,Harrison Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LJ St. Andrews Way,51.5136063,-0.6493517,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LL St. Andrews Way,51.51487170000001,-0.6495422,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LN St. Andrews Way,51.5136063,-0.6493517,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LP The Greenway,51.51372,-0.6509990999999999,The Greenway,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LQ Harrison Way,51.5149634,-0.6509672,Harrison Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LR Moreton Way,51.513211600000005,-0.6509566999999999,Moreton Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LS Moreton Way,51.5142222,-0.6456672000000001,Moreton Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LT Moreton Way,51.51402969999999,-0.6471618,Moreton Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LU Moreton Way,51.5134473,-0.6501345000000001,Moreton Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LW The Greenway,51.51425089999999,-0.6511083999999999,The Greenway,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LX Mercian Way,51.512801,-0.6492323,Mercian Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LY Mercian Way,51.5133495,-0.6465941,Mercian Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5LZ Warner Close,51.5129126,-0.644162,Warner Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NA Mercian Way,51.5136261,-0.6443266,Mercian Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NB Langton Close,51.5136169,-0.6530973000000001,Langton Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5ND Mercian Way,51.5131508,-0.6476583,Mercian Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NE Manor Court,51.5118147,-0.6380214,Manor Court,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NF Marcia Court,51.5113959,-0.6374626,Marcia Court,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NG Palace Close,51.511317,-0.6368164000000001,Palace Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NH St. Andrews Way,51.51895469999999,-0.6502211999999999,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NJ St. Andrews Way,51.51853079999999,-0.6501642999999999,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NL St. Andrews Way,51.516735499999996,-0.6498437,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NN St. Andrews Way,51.5161674,-0.6497371999999999,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NP St. Andrews Way,51.516735499999996,-0.6498437,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NQ Gervaise Close,51.5121945,-0.6356704000000001,Gervaise Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NR Marina Way,51.5178765,-0.6518613,Marina Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NS Marina Way,51.5178735,-0.6518303000000001,Marina Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NT St. Andrews Way,51.51895469999999,-0.6502211999999999,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NU St. Andrews Way,51.51853079999999,-0.6501642999999999,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NW St. Andrews Way,51.5161674,-0.6497371999999999,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NX St. Andrews Way,51.51937479999999,-0.6502994000000001,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5NY St. Andrews Way,51.516584400000006,-0.6498155999999999,Saint Andrews Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PA St. Georges Crescent,51.5192995,-0.6520712,Saint George's Crescent,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PB The Close,51.5193468,-0.6536668000000001,The Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PD St. Georges Crescent,51.5163568,-0.6517963000000001,Saint George's Crescent,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PE South Close,51.5164808,-0.6528069000000001,South Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PF St. Georges Crescent,51.5171602,-0.6532525,Saint George's Crescent,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PG Anthony Way,51.5185255,-0.6513106,Anthony Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PH Francis Way,51.517493400000006,-0.6521833,Francis Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PJ Francis Way,51.518258700000004,-0.6523394,Francis Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PL St. Georges Crescent,51.5185615,-0.6534681999999999,Saint George's Crescent,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PP Bath Road,51.5191908,-0.631962,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PQ Anthony Way,51.51711829999999,-0.6510649000000001,Anthony Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PR Bath Road,51.5205101,-0.6376145000000001,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5PS Bath Road,51.5179123,-0.6295755000000001,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QA Bath Road,51.519997,-0.6424373000000001,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QE Stowe Road,51.5191623,-0.6419365,Stowe Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QF Stowe Road,51.5191623,-0.6419365,Stowe Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QG Jupiter Court,51.519148200000004,-0.6424618000000001,Jupiter Court,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QJ Masons Road,51.519113,-0.6405318,Masons Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QL Bath Road,51.5197882,-0.6441827999999999,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QS Elmshott Lane,51.5183276,-0.6452178000000001,Elmshott Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QT Avon Close,51.5190615,-0.6443812999999999,Avon Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QU Elmshott Lane,51.51660379999999,-0.6454569,Elmshott Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QX Berners Close,51.516200899999994,-0.6446985,Berners Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QY Roebuck Green,51.5154083,-0.6427706000000001,Roebuck Green,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5QZ Elmshott Lane,51.514943599999995,-0.6440541,Elmshott Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5RA Elmshott Lane,51.51564570000001,-0.6450197,Elmshott Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5RB Elmshott Lane,51.517221299999996,-0.6455468999999999,Elmshott Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5RD Washington Drive,51.518696000000006,-0.6473650999999999,Washington Drive,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5RE Washington Drive,51.518662,-0.6481768,Washington Drive,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5RF Lincoln Way,51.5193755,-0.6479176999999999,Lincoln Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5RG Lincoln Way,51.5193755,-0.6479176999999999,Lincoln Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5RQ Lincoln Way,51.5193755,-0.6479176999999999,Lincoln Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SN Egremont Gardens,51.514751700000005,-0.629517,Egremont Gardens,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SP Fotheringay Gardens,51.515471399999996,-0.6294054,Fotheringay Gardens,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SR Fotheringay Gardens,51.515481799999996,-0.629423,Fotheringay Gardens,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5ST Dunster Gardens,51.5164442,-0.6315468000000001,Dunster Gardens,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SU Bramber Court,51.51508079999999,-0.6304453999999999,Bramber Court,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SW Egremont Gardens,51.514751700000005,-0.629517,Egremont Gardens,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SX Corfe Gardens,51.5157964,-0.6318811999999999,Corfe Gardens,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SY Avebury,51.5154588,-0.6312093000000001,Avebury,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5SZ Avebury,51.5154588,-0.6312093000000001,Avebury,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TA Richards Way,51.511703600000004,-0.6390741,Richards Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TB Richards Way,51.51158909999999,-0.6385270000000001,Richards Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TD Earls Lane,51.5126082,-0.6380443,Earls Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TE Earls Lane,51.51321859999999,-0.6366198000000001,Earls Lane,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TF Waterman Court,51.51249989999999,-0.6402844,Waterman Court,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TG Chapels Close,51.5111936,-0.6415622,Chapels Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TH Eltham Avenue,51.511160499999995,-0.6421509,Eltham Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TJ Richards Way,51.5116117,-0.6395491,Richards Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TL Moor Furlong,51.5119434,-0.6410785,Moor Furlong,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TN Biddles Close,51.5115498,-0.6409249,Biddles Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TP Richards Way,51.51216760000001,-0.6308216999999999,Richards Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TQ Eltham Avenue,51.5104309,-0.6422085999999999,Eltham Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TR Richards Way,51.5114368,-0.6329475,Richards Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TS Ferrers Close,51.51242740000001,-0.6431560000000001,Ferrers Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TT Nicholas Gardens,51.5111571,-0.6437069000000001,Nicholas Gardens,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TU Molyns Mews,51.51144179999999,-0.6433241,Molyns Mews,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TW Duchess Street,51.5123471,-0.6410602,Duchess Street,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TX Moor Furlong,51.5117807,-0.6432974,Moor Furlong,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TY Plaines Close,51.51199159999999,-0.6338136999999999,Plaines Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5TZ Nine Acres,51.5120693,-0.6328695,Nine Acres,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UA Dupre Close,51.510706400000004,-0.6430840999999999,Dupre Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UB Hunters Way,51.5109142,-0.6448416,Hunters Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UD Streamside,51.5119331,-0.6390701,Streamside,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UE Streamside,51.5119331,-0.6390701,Streamside,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UF Streamside,51.5119331,-0.6390701,Streamside,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UG Moor Furlong,51.5119958,-0.6451527000000001,Moor Furlong,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UH Two Mile Drive,51.5107809,-0.6459033000000001,Two Mile Drive,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UJ Boadicea Close,51.511739299999995,-0.6461574999999999,Boadicea Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UL Moundsfield Way,51.50979479999999,-0.6419286999999999,Moundsfield Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UN Gowings Green,51.5100816,-0.6407762,Gowings Green,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UP Eltham Avenue,51.5095804,-0.6396852,Eltham Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UQ Lilley Way,51.512486200000005,-0.6450419,Lilley Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UR Hoylake Close,51.5094389,-0.6403760000000001,Hoylake Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5US Philbye Mews,51.50979239999999,-0.6393350999999999,Philbye Mews,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UT Neptune Way,51.510823200000004,-0.6441853,Neptune Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UU Pluto Close,51.51053169999999,-0.644891,Pluto Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UW Eltham Avenue,51.5097799,-0.6401869000000001,Eltham Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 5UX Streamside,51.5119331,-0.6390701,Streamside,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AA Bath Road,51.5200966,-0.6480443,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AB Bath Road,51.520143299999994,-0.6516546,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AE Bath Road,51.5205651,-0.6581467,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AF Bath Road,51.520542999999996,-0.6568512,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AG Westlands Avenue,51.521420500000005,-0.656435,Westlands Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AH Westlands Avenue,51.52335919999999,-0.6563428000000001,Westlands Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AJ St. James Place,51.52233029999999,-0.6585405,Saint James Place,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AL Kinnaird Close,51.5211465,-0.6576555000000001,Kinnaird Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AN Westlands Avenue,51.52335919999999,-0.6563428000000001,Westlands Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AQ Greenfern Avenue,51.52233029999999,-0.6585405,Greenfern Avenue,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AR Goldsworthy Way,51.522847,-0.6544826,Goldsworthy Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AS Kinnaird Close,51.5211465,-0.6576555000000001,Kinnaird Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AT Bath Road,51.5202651,-0.6532526,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AU Walpole Road,51.5210029,-0.6517056999999999,Walpole Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AW Westlands Close,51.522306799999996,-0.6563958999999999,Westlands Close,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AX Goldsworthy Way,51.5213763,-0.6550404000000001,Goldsworthy Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AY Goldsworthy Way,51.522847,-0.6544826,Goldsworthy Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6AZ Goldsworthy Way,51.5213763,-0.6550404000000001,Goldsworthy Way,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6BB Bath Road,51.5200966,-0.6480443,Bath Road,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6BD Holyhead Mews,51.520297,-0.6460912,Holyhead Mews,Berkshire,Slough,,Slough,England,United Kingdom
SL1 6DA Bath Road,51.520290900000006,-0.655077,Bath Road,,Slough,,,England,United Kingdom
SL1 6DN Burford Gardens,51.526038,-0.6578590999999999,Burford Gardens,,Slough,,Slough,England,United Kingdom
SL1 6DP Priory Road,51.529607299999995,-0.6544174,Priory Road,,Slough,,Slough,England,United Kingdom
SL1 6DQ Whittle Parkway,51.5227711,-0.6504816999999999,Whittle Parkway,,Slough,,Slough,England,United Kingdom
SL1 6DR Priory Road,51.528824,-0.6567586,Priory Road,,Slough,,Slough,England,United Kingdom
SL1 6DS Huntercombe Lane North,51.5269465,-0.6599975,Huntercombe Lane North,,Slough,,Slough,England,United Kingdom
SL1 6DU Huntercombe Lane North,51.5269465,-0.6599975,Huntercombe Lane North,,Slough,,Slough,England,United Kingdom
SL1 6DW Burford Gardens,51.526038,-0.6578590999999999,Burford Gardens,,Slough,,Slough,England,United Kingdom
SL1 6DY Huntercombe Lane North,51.5254041,-0.6600975,Huntercombe Lane North,,Slough,,Slough,England,United Kingdom
SL1 6EA Anslow Place,51.52608009999999,-0.6590948,Anslow Place,,Slough,,Slough,England,United Kingdom
SL1 6EB Thirlmere Avenue,51.527835700000004,-0.6579885999999999,Thirlmere Avenue,,Slough,,Slough,England,United Kingdom
SL1 6ED Thirlmere Avenue,51.5279653,-0.6576837,Thirlmere Avenue,,Slough,,Slough,England,United Kingdom
SL1 6EE Coniston Crescent,51.5273996,-0.6571581,Coniston Crescent,,Slough,,Slough,England,United Kingdom
SL1 6EF Buttermere Avenue,51.526385499999996,-0.6577272,Buttermere Avenue,,Slough,,Slough,England,United Kingdom
SL1 6EG Buttermere Avenue,51.5257729,-0.6588235,Buttermere Avenue,,Slough,,Slough,England,United Kingdom
SL1 6EH Ennerdale Crescent,51.5251374,-0.6573471,Ennerdale Crescent,,Slough,,Slough,England,United Kingdom
SL1 6EJ Windermere Way,51.5245069,-0.6577213000000001,Windermere Way,,Slough,,Slough,England,United Kingdom
SL1 6EL Windermere Way,51.5244797,-0.6571026999999999,Windermere Way,,Slough,,Slough,England,United Kingdom
SL1 6EN Crummock Close,51.524925700000004,-0.6586268,Crummock Close,,Slough,,Slough,England,United Kingdom
SL1 6EP Royston Way,51.5246704,-0.6485791,Royston Way,,Slough,,Slough,England,United Kingdom
SL1 6EQ Ullswater Close,51.5268351,-0.6566671,Ullswater Close,,Slough,,Slough,England,United Kingdom
SL1 6ER Royston Way,51.5246704,-0.6485791,Royston Way,,Slough,,Slough,England,United Kingdom
SL1 6ES Royston Way,51.5248374,-0.6508845999999999,Royston Way,,Slough,,Slough,England,United Kingdom
SL1 6ET Crosthwaite Way,51.526627399999995,-0.6496341999999999,Crosthwaite Way,,Slough,,Slough,England,United Kingdom
SL1 6EU The Spur,51.525746000000005,-0.6489881,The Spur,,Slough,,Slough,England,United Kingdom
SL1 6EX Crosthwaite Way,51.5256941,-0.6505731,Crosthwaite Way,,Slough,,Slough,England,United Kingdom
SL1 6EY Maybury Close,51.5243469,-0.6508607000000001,Maybury Close,,Slough,,Slough,England,United Kingdom
SL1 6EZ Eaton Avenue,51.5201502,-0.6570524999999999,Eaton Avenue,,Slough,,Slough,England,United Kingdom
SL1 6FD Maybury Close,51.5241743,-0.6503873,Maybury Close,,Slough,,Slough,England,United Kingdom
SL1 6FE Whittle Parkway,51.5209779,-0.6500699000000001,Whittle Parkway,,Slough,,Slough,England,United Kingdom
SL1 6HA Royston Way,51.5248374,-0.6508845999999999,Royston Way,,Slough,,Slough,England,United Kingdom
SL1 6HB Mead Way,51.52482699999999,-0.6521602999999999,Mead Way,,Slough,,Slough,England,United Kingdom
SL1 6HD Mead Way,51.52482699999999,-0.6521602999999999,Mead Way,,Slough,,Slough,England,United Kingdom
SL1 6HE Orchard Avenue,51.5275656,-0.6515171,Orchard Avenue,,Slough,,Slough,England,United Kingdom
SL1 6HF Royston Way,51.5248277,-0.6525824,Royston Way,,Slough,,Slough,England,United Kingdom
SL1 6HG Royston Way,51.5248278,-0.6525691,Royston Way,,Slough,,Slough,England,United Kingdom
SL1 6HH Lawrence Way,51.5250846,-0.6535183000000001,Lawrence Way,,Slough,,Slough,England,United Kingdom
SL1 6HJ Tudor Gardens,51.5248243,-0.6547375999999999,Tudor Gardens,,Slough,,Slough,England,United Kingdom
SL1 6HN Derwent Drive,51.524787200000006,-0.6557356999999999,Derwent Drive,,Slough,,Slough,England,United Kingdom
SL1 6HP Derwent Drive,51.52863789999999,-0.6549037,Derwent Drive,,Slough,,Slough,England,United Kingdom
SL1 6HQ Lawrence Way,51.52462329999999,-0.6534943999999999,Lawrence Way,,Slough,,Slough,England,United Kingdom
SL1 6HS Derwent Drive,51.52863789999999,-0.6549037,Derwent Drive,,Slough,,Slough,England,United Kingdom
